Date,Adj Close
2021-04-16,207.85585021972656
2021-04-19,206.8793029785156
2021-04-20,207.34292602539065
2021-04-21,209.16778564453125
2021-04-22,207.8459930419922
2021-04-23,208.1517791748047
2021-04-26,204.8275604248047
2021-04-27,204.90647888183597
2021-04-28,202.2234649658203
2021-04-29,206.3762359619141
2021-04-30,206.38609313964844
2021-05-03,208.8619842529297
2021-05-04,213.45864868164065
2021-05-05,214.7212371826172
2021-05-06,214.04063415527344
2021-05-07,216.26991271972656
2021-05-10,214.0702362060547
2021-05-11,210.4303741455078
2021-05-12,208.1912384033203
2021-05-13,211.71270751953125
2021-05-14,214.0899353027344
2021-05-17,215.1355438232422
2021-05-18,211.99876403808597
2021-05-19,211.4266357421875
2021-05-20,213.15286254882807
2021-05-21,213.10353088378903
2021-05-24,213.35012817382807
2021-05-25,213.6066131591797
2021-05-26,211.9099884033203
2021-05-27,215.93453979492188
2021-05-28,216.1030120849609
2021-06-01,215.24082946777344
2021-06-02,216.757080078125
2021-06-03,217.9661407470703
2021-06-04,220.7509307861328
2021-06-07,216.58860778808597
2021-06-08,217.0940399169922
2021-06-09,215.5579376220703
2021-06-10,217.609375
2021-06-11,221.2959899902344
2021-06-14,220.1860198974609
2021-06-15,221.71221923828125
2021-06-16,219.98782348632807
2021-06-17,218.40219116210935
2021-06-18,216.8958282470703
2021-06-21,220.6815490722656
2021-06-22,219.700439453125
2021-06-23,219.46258544921875
2021-06-24,217.67872619628903
2021-06-25,219.04635620117188
2021-06-28,217.5399932861328
2021-06-29,213.4668731689453
2021-06-30,214.2101593017578
2021-07-01,216.69761657714844
2021-07-02,217.4706268310547
2021-07-06,217.53009033203125
2021-07-07,221.9897003173828
2021-07-08,220.30496215820312
2021-07-09,221.97979736328125
2021-07-12,222.23745727539065
2021-07-13,222.5644989013672
2021-07-14,221.95997619628903
2021-07-15,221.85096740722656
2021-07-16,221.75184631347656
2021-07-19,216.271484375
2021-07-20,223.48614501953125
2021-07-21,225.0618896484375
2021-07-22,224.09066772460935
2021-07-23,225.2105407714844
2021-07-26,223.9717559814453
2021-07-27,226.0330810546875
2021-07-28,225.63665771484372
2021-07-29,226.49887084960935
2021-07-30,224.70510864257807
2021-08-02,223.9221954345703
2021-08-03,229.2935485839844
2021-08-04,227.3511505126953
2021-08-05,229.16473388671875
2021-08-06,229.2142639160156
2021-08-09,226.94482421875
2021-08-10,230.53233337402344
2021-08-11,230.7999267578125
2021-08-12,228.69895935058597
2021-08-13,227.7673797607422
2021-08-16,232.04861450195312
2021-08-17,231.78103637695312
2021-08-18,229.15481567382807
2021-08-19,228.0547637939453
2021-08-20,229.06561279296875
2021-08-23,230.4035186767578
2021-08-24,230.3539581298828
2021-08-25,231.1665802001953
2021-08-26,232.3954620361328
2021-08-27,230.11610412597656
2021-08-30,230.53233337402344
2021-08-31,230.91883850097656
2021-09-01,230.6116180419922
2021-09-02,233.1000823974609
2021-09-03,230.67135620117188
2021-09-07,228.6706085205078
2021-09-08,229.78546142578125
2021-09-09,230.97991943359372
2021-09-10,230.56185913085935
2021-09-13,227.46620178222656
2021-09-14,225.93328857421875
2021-09-15,227.64535522460935
2021-09-16,220.0107269287109
2021-09-17,221.43414306640625
2021-09-20,221.0160675048828
2021-09-21,218.9755401611328
2021-09-22,221.7028961181641
2021-09-23,220.2197723388672
2021-09-24,222.4593963623047
2021-09-27,222.15081787109372
2021-09-28,220.85682678222656
2021-09-29,222.0015106201172
2021-09-30,219.2243804931641
2021-10-01,218.46788024902344
2021-10-04,217.43267822265625
2021-10-05,221.30474853515625
2021-10-06,225.8238067626953
2021-10-07,229.576416015625
2021-10-08,232.09475708007807
2021-10-11,234.28460693359372
2021-10-12,236.0265350341797
2021-10-13,233.4982452392578
2021-10-14,235.57861328125
2021-10-15,237.9675445556641
2021-10-18,237.6788787841797
2021-10-19,240.81434631347656
2021-10-20,242.0486297607422
2021-10-21,240.63519287109372
2021-10-22,243.6014404296875
2021-10-25,243.14356994628903
2021-10-26,232.3137359619141
2021-10-27,227.43634033203125
2021-10-28,222.9969024658203
2021-10-29,229.47686767578125
2021-11-01,220.3292694091797
2021-11-02,217.4127655029297
2021-11-03,220.08041381835935
2021-11-04,221.11561584472656
2021-11-05,222.9371795654297
2021-11-08,222.80776977539065
2021-11-09,223.6837158203125
2021-11-10,222.42953491210935
2021-11-11,217.97018432617188
2021-11-12,219.2841033935547
2021-11-15,220.20980834960935
2021-11-16,218.9854888916016
2021-11-17,220.1699981689453
2021-11-18,220.0
2021-11-19,220.0
2021-11-22,222.1300048828125
2021-11-23,221.50999450683597
2021-11-24,218.7400054931641
2021-11-26,215.1199951171875
2021-11-29,214.67999267578125
2021-11-30,209.0800018310547
2021-12-01,207.32000732421875
2021-12-02,211.1499938964844
2021-12-03,212.0
2021-12-06,215.3000030517578
2021-12-07,214.67999267578125
2021-12-08,216.6300048828125
2021-12-09,216.5200042724609
2021-12-10,216.8000030517578
2021-12-13,217.94000244140625
2021-12-14,213.0
2021-12-15,213.0
2021-12-16,210.75999450683597
2021-12-17,207.92999267578125
2021-12-20,202.0200042724609
2021-12-21,207.1300048828125
2021-12-22,206.75
2021-12-23,208.25999450683597
2021-12-27,210.3300018310547
2021-12-28,212.16000366210935
2021-12-29,212.3699951171875
2021-12-30,212.94000244140625
2021-12-31,213.2400054931641
2022-01-03,211.57000732421875
2022-01-04,214.00999450683597
2022-01-05,209.3800048828125
2022-01-06,217.5500030517578
2022-01-07,219.7700042724609
2022-01-10,223.44000244140625
2022-01-11,222.0200042724609
2022-01-12,220.08999633789065
2022-01-13,222.6000061035156
2022-01-14,227.8600006103516
2022-01-18,228.9499969482422
2022-01-19,227.6699981689453
2022-01-20,224.4600067138672
2022-01-21,220.75
2022-01-24,225.0500030517578
2022-01-25,224.4499969482422
2022-01-26,222.6300048828125
2022-01-27,216.2700042724609
2022-01-28,218.6699981689453
2022-01-31,209.2899932861328
2022-02-01,209.9199981689453
2022-02-02,211.7400054931641
2022-02-03,213.57000732421875
2022-02-04,213.2400054931641
2022-02-07,217.4600067138672
2022-02-08,218.94000244140625
2022-02-09,220.55999755859372
2022-02-10,215.22000122070312
2022-02-11,222.97000122070312
2022-02-14,219.82000732421875
2022-02-15,217.0399932861328
2022-02-16,221.6199951171875
2022-02-17,221.0
2022-02-18,217.6199951171875
2022-02-22,218.9600067138672
2022-02-23,216.2899932861328
2022-02-24,228.47000122070312
2022-02-25,233.50999450683597
2022-02-28,252.30999755859372
2022-03-01,255.0800018310547
2022-03-02,253.57000732421875
2022-03-03,255.47999572753903
2022-03-04,266.8800048828125
